BOARD;CHANNEL;TIMETAG;ENERGY;ENERGYSHORT;FLAGS
0;0;551796753060670;71;52;0x4000
0;0;551797358450600;238;200;0x4000
0;0;551799245800530;63;57;0x4000
0;0;551806717970096;421;368;0x4000
0;0;551808011440827;47;52;0x4000
0;0;551808129533515;72;55;0x4000
0;0;551811658443264;104;68;0x4000
0;0;551812975847609;39;36;0x4000
0;0;551813617779921;52;52;0x4000
0;0;551813908927546;35;31;0x4000
0;0;551816691181857;112;94;0x4000
0;0;551819782781466;80;66;0x4000
0;0;551821218987304;137;112;0x4000
0;0;551826297640498;38;29;0x4000
0;0;551828652416513;64;58;0x4000
0;0;551829546622998;53;44;0x4000
0;0;551830291299655;67;52;0x4000
0;0;551831608938537;199;177;0x4000
0;0;551831807469467;73;60;0x4000
0;0;551835136953076;49;46;0x4000
0;0;551835590018420;321;282;0x4000
0;0;551835858817655;50;36;0x4000
0;0;551835895445327;75;50;0x4000
0;0;551838978108678;49;42;0x4000
0;0;551841376290937;67;60;0x4000
0;0;551845949922074;461;406;0x4000
0;0;551846676156242;168;140;0x4000
0;0;551846678210069;150;132;0x4000
0;0;551849667888897;69;57;0x4000
0;0;551851029721514;42;34;0x4000
0;0;551853696970654;31;30;0x4000
0;0;551856862339843;127;102;0x4000
0;0;551857701891874;31;22;0x4000
0;0;551857807416186;118;89;0x4000
0;0;551862398855217;46;47;0x4000
0;0;551868550862279;67;55;0x4000
0;0;551869384549795;70;66;0x4000
0;0;551871073749904;22;25;0x4000
0;0;551871557640521;115;96;0x4000
0;0;551871805444718;57;50;0x4000
0;0;551873073445686;45;40;0x4000
0;0;551873215171921;407;356;0x4000
0;0;551873954202905;81;67;0x4000
0;0;551875056534725;141;113;0x4000
0;0;551877337662342;48;40;0x4000
0;0;551877561592694;456;396;0x4000
0;0;551880279463280;48;43;0x4000
0;0;551880393758385;501;456;0x4000
0;0;551885446355117;115;98;0x4000
0;0;551891034218008;312;237;0x4000
0;0;551891197283061;52;36;0x4000
0;0;551892354841123;179;153;0x4000
0;0;551892700084359;62;49;0x4000
0;0;551893275439452;27;31;0x4000
0;0;551899015202124;44;42;0x4000
0;0;551900284728865;77;60;0x4000
0;0;551901833758226;363;305;0x4000
0;0;551901944664952;83;76;0x4000
0;0;551902398095295;56;46;0x4000
0;0;551903004021263;72;62;0x4000
0;0;551904150999670;45;45;0x4000
0;0;551908751335101;193;173;0x4000
0;0;551909742681210;85;78;0x4000
0;0;551916276730279;105;71;0x4000
0;0;551917035418174;357;276;0x4000
0;0;551920292253272;131;119;0x4000
0;0;551920555192256;81;65;0x4000
0;0;551927531309889;51;41;0x4000
0;0;551929338468771;111;94;0x4000
0;0;551931549740828;58;51;0x4000
0;0;551932520694882;113;108;0x4000
0;0;551933914355889;49;47;0x4000
0;0;551934087607202;66;51;0x4000
0;0;551936668974452;67;58;0x4000
0;0;551941350428452;83;76;0x4000
0;0;551943850586685;44;37;0x4000
0;0;551948893273904;146;111;0x4000
0;0;551949411560857;79;68;0x4000
0;0;551951997809983;40;21;0x4000
0;0;551952939518491;57;53;0x4000
0;0;551961029041701;68;57;0x4000
0;0;551964075198000;83;60;0x4000
0;0;551964222277889;131;112;0x4000
0;0;551965352992857;71;67;0x4000
0;0;551976252431780;76;76;0x4000
0;0;551977740568436;66;60;0x4000
0;0;551978724685483;81;53;0x4000
0;0;551981815194685;37;37;0x4000
0;0;551985453882421;50;49;0x4000
0;0;551985501373795;80;72;0x4000
0;0;551986515604201;180;154;0x4000
0;0;551987343582265;69;46;0x4000
0;0;551987873542261;456;379;0x4000
0;0;551990032694498;47;49;0x4000
0;0;551993252862967;47;36;0x4000
0;0;551995608305514;33;32;0x4000
0;0;551999271442280;59;44;0x4000
0;0;552000567734326;64;63;0x4000
0;0;552001404635108;45;38;0x4000
0;0;552001873457342;57;38;0x4000
0;0;552002329640396;58;52;0x4000
0;0;552003950276398;130;107;0x4000
0;0;552005954099186;47;31;0x4000
0;0;552005996127687;39;37;0x4000
0;0;552006934708888;40;35;0x4000
0;0;552012251697514;147;131;0x4000
0;0;552013132960123;4343;3784;0x4000
0;0;552014986297070;225;189;0x4000
0;0;552016425315779;21;18;0x4000
0;0;552019095733826;118;103;0x4000
0;0;552032322752960;36;35;0x4000
0;0;552033788614483;93;80;0x4000
0;0;552046664488342;32;31;0x4000
0;0;552049446002420;61;51;0x4000
0;0;552058211799420;48;44;0x4000
0;0;552059262381827;29;20;0x4000
0;0;552061448078272;121;100;0x4000
0;0;552062339141593;34;32;0x4000
0;0;552066398611264;72;61;0x4000
0;0;552070135703123;52;47;0x4000
0;0;552071181289905;25;27;0x4000
0;0;552071266640272;369;305;0x4000
0;0;552071852767483;365;287;0x4000
0;0;552072600391732;43;35;0x4000
0;0;552072939884000;40;35;0x4000
0;0;552074143942990;158;129;0x4000
0;0;552076820600757;110;92;0x4000
0;0;552078055094420;56;52;0x4000
0;0;552078896301607;398;339;0x4000
0;0;552080782804548;423;355;0x4000
0;0;552081109698693;92;85;0x4000
0;0;552085014100380;77;74;0x4000
0;0;552086627726361;123;112;0x4000
0;0;552087208243101;114;96;0x4000
0;0;552096246055343;66;60;0x4000
0;0;552100089785280;73;70;0x4000
0;0;552101786341296;56;57;0x4000
0;0;552101851538780;55;50;0x4000
0;0;552102151323609;419;370;0x4000
0;0;552102266632835;61;60;0x4000
0;0;552103399566763;45;36;0x4000
0;0;552105843221068;393;336;0x4000
0;0;552106808079147;98;91;0x4000
0;0;552109694857951;74;59;0x4000
0;0;552110683856787;102;87;0x4000
0;0;552112004254483;62;55;0x4000
0;0;552112498502061;51;34;0x4000
0;0;552118569141054;312;271;0x4000
0;0;552120596280476;140;108;0x4000
0;0;552125421035108;47;43;0x4000
0;0;552125536048600;84;72;0x4000
0;0;552128713562304;180;145;0x4000
0;0;552128960415998;33;29;0x4000
0;0;552131150085513;164;129;0x4000
0;0;552132544400228;514;439;0x4000
0;0;552132899914773;81;77;0x4000
0;0;552139440687186;68;64;0x4000
0;0;552140316453889;170;141;0x4000
0;0;552149080805607;23;23;0x4000
0;0;552152269743811;43;37;0x4000
0;0;552155092497046;41;40;0x4000
0;0;552156064860835;88;68;0x4000
0;0;552158076332835;88;67;0x4000
0;0;552161732825130;77;67;0x4000
0;0;552165120738052;68;51;0x4000
0;0;552166949373748;17;20;0x4000
0;0;552167222473171;50;42;0x4000
0;0;552172410623874;48;33;0x4000
0;0;552173476580392;291;231;0x4000
0;0;552176655664874;192;150;0x4000
0;0;552182202294506;75;66;0x4000
0;0;552189301941764;55;50;0x4000
0;0;552195671860428;143;130;0x4000
0;0;552195755545873;72;49;0x4000
0;0;552198066978702;99;82;0x4000
0;0;552201632600717;57;55;0x4000
0;0;552202031351186;54;41;0x4000
0;0;552203697824009;421;353;0x4000
0;0;552212491660124;28;31;0x4000
0;0;552213929373935;34;26;0x4000
0;0;552214508415021;460;403;0x4000
0;0;552220009329795;53;51;0x4000
0;0;552220587565271;364;291;0x4000
0;0;552223663247983;59;56;0x4000
0;0;552224132875671;122;99;0x4000
0;0;552228108116561;35;33;0x4000
0;0;552228391118717;40;34;0x4000
0;0;552229252735466;34;28;0x4000
0;0;552230163809357;66;62;0x4000
0;0;552232943926717;30;26;0x4000
0;0;552234020494178;92;85;0x4000
0;0;552234512924842;69;62;0x4000
0;0;552239353696585;107;96;0x4000
0;0;552242741639343;72;57;0x4000
0;0;552245133444083;346;273;0x4000
0;0;552247327606576;59;43;0x4000
0;0;552250130374717;79;70;0x4000
0;0;552251858585280;29;32;0x4000
0;0;552252837684358;528;450;0x4000
0;0;552260309425561;54;50;0x4000
0;0;552263894726476;72;53;0x4000
0;0;552264111298904;61;57;0x4000
0;0;552264857986201;47;44;0x4000
0;0;552265829409187;50;49;0x4000
0;0;552266327375139;47;44;0x4000
0;0;552272490658835;105;95;0x4000
0;0;552274747251146;75;58;0x4000
0;0;552276341297638;61;45;0x4000
0;0;552276342763514;25;21;0x4000
0;0;552277533829092;482;406;0x4000
0;0;552277849800646;95;91;0x4000
0;0;552278209204734;51;50;0x4000
0;0;552279022305140;46;39;0x4000
0;0;552284110427404;73;62;0x4000
0;0;552284191703967;33;33;0x4000
0;0;552287396533843;27;25;0x4000
0;0;552287929360693;116;100;0x4000
0;0;552288166592460;76;66;0x4000
0;0;552289860671796;71;56;0x4000
0;0;552290824209624;28;26;0x4000
0;0;552293335842748;54;39;0x4000
0;0;552294993202521;72;67;0x4000
0;0;552296234048921;31;32;0x4000
0;0;552300183472451;65;58;0x4000
0;0;552303229071139;65;47;0x4000
0;0;552307819149748;58;54;0x4000
0;0;552309886755334;138;128;0x4000
0;0;552311457094906;113;89;0x4000
0;0;552311862501780;55;36;0x4000
0;0;552313818706999;52;30;0x4000
0;0;552313891353734;73;65;0x4000
0;0;552318134512108;124;116;0x4000
0;0;552320031337420;81;63;0x4000
0;0;552320322662525;286;263;0x4000
0;0;552324233349966;19;23;0x4000
0;0;552326459602077;74;68;0x4000
0;0;552330831969529;28;26;0x4000
0;0;552333332523123;35;37;0x4000
0;0;552338323902810;34;31;0x4000
0;0;552338838637701;73;71;0x4000
0;0;552339229749014;45;33;0x4000
0;0;552341086314370;453;372;0x4000
0;0;552344002539077;92;75;0x4000
0;0;552344074095983;56;41;0x4000
0;0;552344385053327;54;52;0x4000
0;0;552351112572350;114;102;0x4000
0;0;552353105476881;120;98;0x4000
0;0;552354264630275;491;404;0x4000
0;0;552355922862929;66;62;0x4000
0;0;552356493976319;91;81;0x4000
0;0;552358387553951;99;88;0x4000
0;0;552360299651764;63;60;0x4000
0;0;552361936039202;75;48;0x4000
0;0;552368529244577;101;54;0x4000
0;0;552369030929342;121;71;0x4000
0;0;552373950933920;62;47;0x4000
0;0;552374170694521;77;56;0x4000
0;0;552374851255717;344;313;0x4000
0;0;552377087995140;95;77;0x4000
0;0;552377474908054;90;83;0x4000
0;0;552377982801936;27;21;0x4000
0;0;552379172959654;66;49;0x4000
0;0;552380741208225;84;80;0x4000
0;0;552387008431952;65;59;0x4000
0;0;552387490915748;31;32;0x4000
0;0;552388418427889;39;34;0x4000
0;0;552390486943732;19;24;0x4000
0;0;552392576898123;75;64;0x4000
0;0;552393326364460;50;46;0x4000
0;0;552394082510307;278;247;0x4000
0;0;552402706148904;62;44;0x4000
0;0;552403554737311;40;29;0x4000
0;0;552404195530279;43;44;0x4000
0;0;552404721108185;47;42;0x4000
0;0;552407827858124;34;30;0x4000
0;0;552409321575037;75;70;0x4000
0;0;552413756855468;34;33;0x4000
0;0;552414285553655;88;67;0x4000
0;0;552414727733373;35;23;0x4000
0;0;552416913291248;51;41;0x4000
0;0;552417274356576;38;31;0x4000
0;0;552421799395444;219;195;0x4000
0;0;552422212722569;205;162;0x4000
0;0;552428421937624;120;108;0x4000
0;0;552432560549265;63;59;0x4000
0;0;552435567869038;77;70;0x4000
0;0;552437738514069;122;111;0x4000
0;0;552439094450054;102;84;0x4000
0;0;552444276471155;30;25;0x4000
0;0;552447704421748;133;110;0x4000
0;0;552453393306679;115;96;0x4000
0;0;552455218604787;92;85;0x4000
0;0;552458560334276;288;258;0x4000
0;0;552458692087226;260;196;0x4000
0;0;552461464842999;72;65;0x4000
0;0;552461634518874;57;50;0x4000
0;0;552465951202851;50;46;0x4000
0;0;552466937822245;329;253;0x4000
0;0;552468204434613;155;128;0x4000
0;0;552469024760678;95;97;0x4000
0;0;552470445111350;369;316;0x4000
0;0;552472170620128;93;73;0x4000
0;0;552474829636155;34;31;0x4000
0;0;552475362910018;156;129;0x4000
0;0;552476919945139;48;32;0x4000
0;0;552477945422000;54;49;0x4000
0;0;552480929437890;146;111;0x4000
0;0;552484603347905;19;19;0x4000
0;0;552485005393749;139;126;0x4000
0;0;552488463294693;57;59;0x4000
0;0;552488493981561;27;22;0x4000
0;0;552488618143093;41;32;0x4000
0;0;552489189338616;130;89;0x4000
0;0;552493865411702;81;61;0x4000
0;0;552495707505592;31;32;0x4000
0;0;552496516745640;97;81;0x4000
0;0;552501621754190;486;404;0x4000
0;0;552503002280420;78;68;0x4000
0;0;552503300649342;59;55;0x4000
0;0;552503555653389;93;94;0x4000
0;0;552504775882124;106;75;0x4000
0;0;552507239981139;59;50;0x4000
0;0;552509833213140;105;78;0x4000
0;0;552512431852026;148;128;0x4000
0;0;552514780705779;42;33;0x4000
0;0;552516203180929;78;69;0x4000
0;0;552519126498100;134;91;0x4000
0;0;552524460848959;126;108;0x4000
0;0;552526162503640;39;30;0x4000
0;0;552527602863357;38;43;0x4000
0;0;552528167870542;378;334;0x4000
0;0;552530371938326;40;37;0x4000
0;0;552530595741514;70;58;0x4000
0;0;552531098498677;62;61;0x4000
0;0;552533223178967;279;217;0x4000
0;0;552534017634241;121;107;0x4000
0;0;552537163237779;20;19;0x4000
0;0;552539346437732;55;39;0x4000
0;0;552540493880936;29;27;0x4000
0;0;552542086454319;180;168;0x4000
0;0;552544587936866;66;54;0x4000
0;0;552549885449716;127;115;0x4000
0;0;552555083362835;272;224;0x4000
0;0;552555505633241;411;362;0x4000
0;0;552556049020001;41;36;0x4000
0;0;552557167053889;42;41;0x4000
0;0;552558712409826;54;32;0x4000
0;0;552562537904155;60;48;0x4000
0;0;552562910983281;50;45;0x4000
0;0;552563574461349;143;125;0x4000
0;0;552565310288409;275;227;0x4000
0;0;552567646305249;42;46;0x4000
0;0;552568360649045;79;61;0x4000
0;0;552572079650702;97;88;0x4000
0;0;552572224009545;71;64;0x4000
0;0;552574034811609;27;24;0x4000
0;0;552581064387734;23;17;0x4000
0;0;552581937504572;381;340;0x4000
0;0;552583267348905;29;24;0x4000
0;0;552584413232810;49;47;0x4000
0;0;552586101565006;166;127;0x4000
0;0;552586991082396;85;69;0x4000
0;0;552590343518498;97;84;0x4000
0;0;552595678827318;72;57;0x4000
0;0;552601591168396;157;137;0x4000
0;0;552606152134803;132;118;0x4000
0;0;552608293691351;118;86;0x4000
0;0;552610181427654;95;89;0x4000
0;0;552611835056671;107;81;0x4000
0;0;552612256181623;62;54;0x4000
0;0;552612758298748;59;47;0x4000
0;0;552615127353638;55;44;0x4000
0;0;552623377339530;476;405;0x4000
0;0;552627975467131;61;52;0x4000
0;0;552629358962811;40;38;0x4000
0;0;552629581766320;62;59;0x4000
0;0;552630453944092;102;89;0x4000
0;0;552630697077748;50;40;0x4000
0;0;552630794568826;181;156;0x4000
0;0;552635842571967;98;92;0x4000
0;0;552637305184593;126;115;0x4000
0;0;552637530729234;62;57;0x4000
0;0;552639973782257;371;291;0x4000
0;0;552640503685170;87;80;0x4000
0;0;552641160568120;242;200;0x4000
0;0;552643933218319;81;65;0x4000
0;0;552644572518425;386;346;0x4000
0;0;552644715112663;340;280;0x4000
0;0;552651059510810;41;35;0x4000
0;0;552657962421733;40;35;0x4000
0;0;552659276413733;84;73;0x4000
0;0;552664459799380;225;166;0x4000
0;0;552665128804967;66;58;0x4000
0;0;552666134582593;72;64;0x4000
0;0;552669434561389;58;39;0x4000
0;0;552674945261562;43;41;0x4000
0;0;552676907670749;44;41;0x4000
0;0;552677961909562;61;38;0x4000
0;0;552681694038138;132;125;0x4000
0;0;552682218021358;69;51;0x4000
0;0;552682813694592;45;41;0x4000
0;0;552683256137248;74;59;0x4000
0;0;552683559855139;63;48;0x4000
0;0;552685910900851;319;262;0x4000
0;0;552688286881265;32;32;0x4000
0;0;552689507936849;84;78;0x4000
0;0;552692515032183;356;314;0x4000
0;0;552693791364718;39;35;0x4000
0;0;552695530371060;111;87;0x4000
0;0;552696804305312;65;44;0x4000
0;0;552697474483936;27;20;0x4000
0;0;552697709889671;41;29;0x4000
0;0;552697757909592;88;67;0x4000
0;0;552700572205811;48;38;0x4000
0;0;552701729807920;38;39;0x4000
0;0;552703426396546;154;128;0x4000
0;0;552706198028921;50;38;0x4000
0;0;552708161354412;123;112;0x4000
0;0;552710780943389;48;40;0x4000
0;0;552712554855873;29;27;0x4000
0;0;552712592643092;60;54;0x4000
0;0;552712950218108;46;50;0x4000
0;0;552713664929358;71;69;0x4000
0;0;552713869001952;98;87;0x4000
0;0;552715978726001;78;59;0x4000
0;0;552719984716248;41;25;0x4000
0;0;552721815550498;63;53;0x4000
0;0;552723997260466;51;46;0x4000
0;0;552724050206710;39;37;0x4000
0;0;552725545673951;106;95;0x4000
0;0;552725985205858;95;75;0x4000
0;0;552735118109640;400;334;0x4000
0;0;552736424753561;55;46;0x4000
0;0;552739617066850;55;41;0x4000
0;0;552740049559702;39;39;0x4000
0;0;552743854755529;77;72;0x4000
0;0;552747443119624;64;59;0x4000
0;0;552751983808538;40;37;0x4000
0;0;552752712134096;316;255;0x4000
0;0;552754270377826;101;79;0x4000
0;0;552755947427513;49;42;0x4000
0;0;552757247108779;46;36;0x4000
0;0;552758029804467;71;67;0x4000
0;0;552758207845748;45;34;0x4000
0;0;552761650949561;107;99;0x4000
0;0;552765425010318;118;91;0x4000
0;0;552767433219952;44;43;0x4000
0;0;552768597779686;54;54;0x4000
0;0;552771364276576;89;80;0x4000
0;0;552771610405061;73;62;0x4000
0;0;552773172628474;162;128;0x4000
0;0;552775170158561;58;40;0x4000
0;0;552775771401467;69;67;0x4000
0;0;552775810339529;244;211;0x4000
0;0;552775891976385;302;264;0x4000
0;0;552779344792494;391;341;0x4000
0;0;552781803685342;76;68;0x4000
0;0;552782223467826;27;24;0x4000
0;0;552786259496476;155;140;0x4000
0;0;552789184419451;67;59;0x4000
0;0;552789986635388;46;34;0x4000
0;0;552791584489312;37;38;0x4000
0;0;552791793100679;51;46;0x4000
0;0;552794346541193;136;128;0x4000
0;0;552797021832272;73;63;0x4000
0;0;552798304236472;333;295;0x4000
0;0;552801611187593;23;23;0x4000
0;0;552802690885420;38;37;0x4000
0;0;552803002325936;38;35;0x4000
0;0;552803978183812;38;32;0x4000
0;0;552805103111357;42;33;0x4000
0;0;552805151711295;66;55;0x4000
0;0;552805320695608;111;97;0x4000
0;0;552810650852256;333;299;0x4000
0;0;552812181523655;38;33;0x4000
0;0;552813052976882;82;72;0x4000
0;0;552813399689334;164;131;0x4000
0;0;552817249478905;45;40;0x4000
0;0;552817724771701;23;26;0x4000
0;0;552819634620741;102;95;0x4000
0;0;552820912144155;53;57;0x4000
0;0;552820985224405;61;55;0x4000
0;0;552821383625733;57;55;0x4000
0;0;552821548148631;179;166;0x4000
0;0;552821875744537;83;67;0x4000
0;0;552822870692000;62;41;0x4000
0;0;552824217918585;122;97;0x4000
0;0;552827397462408;497;421;0x4000
0;0;552827568856515;82;76;0x4000
0;0;552829200901186;85;75;0x4000
0;0;552832437850842;63;44;0x4000
0;0;552836480112615;94;88;0x4000
0;0;552838299380779;54;45;0x4000
0;0;552842051048199;548;457;0x4000
0;0;552846965995060;56;49;0x4000
0;0;552851351031295;91;72;0x4000
0;0;552852075156001;34;33;0x4000
0;0;552856366849187;87;75;0x4000
0;0;552856967271093;75;60;0x4000
0;0;552858962448142;222;178;0x4000
0;0;552861118685545;37;31;0x4000
0;0;552864476234857;49;42;0x4000
0;0;552867170787023;408;315;0x4000
0;0;552869423157006;79;76;0x4000
0;0;552869660440937;52;46;0x4000
0;0;552872034289037;98;85;0x4000
0;0;552873184384343;77;71;0x4000
0;0;552873712955296;75;62;0x4000
0;0;552875833645733;31;22;0x4000
0;0;552877131642443;52;44;0x4000
0;0;552877624138000;53;38;0x4000
0;0;552886333693210;93;85;0x4000
0;0;552886882122240;73;55;0x4000
0;0;552889815592248;114;97;0x4000
0;0;552890290409365;294;241;0x4000
0;0;552892836054662;76;46;0x4000
0;0;552895855254921;81;71;0x4000
0;0;552917944003342;42;29;0x4000
0;0;552918627938404;39;37;0x4000
0;0;552924901974646;71;65;0x4000
0;0;552925600046424;369;317;0x4000
0;0;552928799500486;355;307;0x4000
0;0;552931125607873;26;24;0x4000
0;0;552935772532584;45;39;0x4000
0;0;552937568218186;129;113;0x4000
0;0;552938659820873;52;47;0x4000
0;0;552939688014545;69;68;0x4000
0;0;552941651559670;91;75;0x4000
0;0;552944360192331;353;319;0x4000
0;0;552947965228147;69;67;0x4000
0;0;552949906517295;49;44;0x4000
0;0;552950344548609;34;32;0x4000
0;0;552950361333593;38;37;0x4000
0;0;552953787973015;58;57;0x4000
0;0;552957256061147;104;79;0x4000
0;0;552957657855436;84;74;0x4000
0;0;552961033815859;45;33;0x4000
0;0;552964192474167;376;310;0x4000
0;0;552969330986365;104;86;0x4000
0;0;552978572982545;58;51;0x4000
0;0;552980012213623;33;25;0x4000
0;0;552980016056953;27;25;0x4000
0;0;552981187322132;432;377;0x4000
0;0;552981844454717;54;43;0x4000
0;0;552984098175952;35;35;0x4000
0;0;552984984371084;70;63;0x4000
0;0;552985497666662;84;72;0x4000
0;0;552990557919765;15;23;0x4000
0;0;552994411856417;129;118;0x4000
0;0;552995190892091;62;41;0x4000
0;0;552998018502483;40;37;0x4000
0;0;553000724919530;54;35;0x4000
0;0;553001936530624;65;58;0x4000
0;0;553008761070741;153;141;0x4000
0;0;553009652634249;49;44;0x4000
0;0;553012114770498;29;26;0x4000
0;0;553014969028503;192;181;0x4000
0;0;553018593453077;56;54;0x4000
0;0;553018924354187;36;28;0x4000
0;0;553020327857421;52;49;0x4000
0;0;553021428289796;50;43;0x4000
0;0;553022641736896;60;57;0x4000
0;0;553023493484397;140;110;0x4000
0;0;553025740888889;31;34;0x4000
0;0;553025903608154;66;49;0x4000
0;0;553029490206733;60;55;0x4000
0;0;553030685163218;38;29;0x4000
0;0;553030755601561;28;24;0x4000
0;0;553035257175483;62;51;0x4000
0;0;553038145546804;66;60;0x4000
0;0;553038724094999;89;82;0x4000
0;0;553040553259116;70;71;0x4000
0;0;553044426919953;66;61;0x4000
0;0;553046035345420;63;57;0x4000
0;0;553047562766803;52;45;0x4000
0;0;553048507782435;66;57;0x4000
0;0;553051157214591;45;41;0x4000
0;0;553053692370874;2282;1818;0x4000
0;0;553054508878499;68;49;0x4000
0;0;553057516323936;26;20;0x4000
0;0;553057966406991;78;65;0x4000
0;0;553059522724466;30;34;0x4000
0;0;553060141299295;48;41;0x4000
0;0;553061037833225;91;66;0x4000
0;0;553063055668179;90;77;0x4000
0;0;553063945513373;31;29;0x4000
0;0;553066580257389;99;92;0x4000
0;0;553070005490810;67;60;0x4000
0;0;553073668703576;48;29;0x4000
0;0;553074210727155;51;44;0x4000
0;0;553074484271404;26;22;0x4000
0;0;553076830010404;50;49;0x4000
0;0;553086821810703;601;476;0x4000
0;0;553087773722554;101;91;0x4000
0;0;553088209266545;75;63;0x4000
0;0;553090838275171;81;64;0x4000
0;0;553091594915162;376;321;0x4000
0;0;553095059805334;321;279;0x4000
0;0;553095642302733;34;32;0x4000
0;0;553097039828444;31;36;0x4000
0;0;553100940120046;85;65;0x4000
0;0;553101867436311;133;121;0x4000
0;0;553102280154749;63;54;0x4000
0;0;553107397050717;43;31;0x4000
0;0;553108415955608;43;32;0x4000
0;0;553109318435967;45;33;0x4000
0;0;553110734020679;154;137;0x4000
0;0;553111920897717;27;22;0x4000
0;0;553113019604093;42;32;0x4000
0;0;553114853246897;127;87;0x4000
0;0;553116011247890;65;58;0x4000
0;0;553116631921225;364;337;0x4000
0;0;553126959326741;87;80;0x4000
0;0;553127542998522;103;88;0x4000
0;0;553127877986928;88;80;0x4000
0;0;553129559183874;88;70;0x4000
0;0;553133790208905;108;94;0x4000
0;0;553137338785435;35;32;0x4000
0;0;553141210989139;65;56;0x4000
0;0;553145258909982;31;28;0x4000
0;0;553149200183858;51;33;0x4000
0;0;553153805036045;99;92;0x4000
0;0;553156645699702;119;90;0x4000
0;0;553157275596873;28;24;0x4000
0;0;553159147619217;32;34;0x4000
0;0;553161004543343;67;56;0x4000
0;0;553169938176654;122;90;0x4000
0;0;553176822164718;86;68;0x4000
0;0;553184906015107;37;37;0x4000
0;0;553186130346466;70;57;0x4000
0;0;553186471485483;123;114;0x4000
0;0;553188811071155;30;24;0x4000
0;0;553189159027920;29;22;0x4000
0;0;553190584170060;46;31;0x4000
0;0;553190779434483;76;65;0x4000
0;0;553191596506268;550;466;0x4000
0;0;553194700780310;251;232;0x4000
0;0;553196197455343;52;38;0x4100
0;0;553197220991350;357;308;0x4000
0;0;553198792279483;74;65;0x4000
0;0;553204521716904;24;30;0x4000
0;0;553207647919358;35;38;0x4000
0;0;553208449574420;49;42;0x4000
0;0;553210397301404;53;45;0x4000
0;0;553213952203100;78;55;0x4000
0;0;553224273484491;85;76;0x4000
0;0;553228982517841;32;28;0x4000
0;0;553234658493171;52;47;0x4000
0;0;553236638118240;93;85;0x4000
0;0;553240298626897;458;405;0x4000
0;0;553240445074359;113;75;0x4000
0;0;553243800015514;28;26;0x4000
0;0;553246113177357;113;94;0x4000
0;0;553248755013686;41;30;0x4000
0;0;553249878245123;69;59;0x4000
0;0;553251689698788;98;76;0x4000
0;0;553252397614616;250;207;0x4000
0;0;553252588155702;54;51;0x4000
0;0;553252589266772;127;113;0x4000
0;0;553254625853764;87;75;0x4000
0;0;553254785049421;84;63;0x4000
0;0;553255695186115;126;99;0x4000
0;0;553256551994412;100;89;0x4000
0;0;553258093203099;83;79;0x4000
0;0;553258555052929;71;55;0x4000
0;0;553259055284921;63;52;0x4000
0;0;553259705957013;39;35;0x4000
0;0;553261311793764;37;19;0x4000
0;0;553270637631764;58;43;0x4000
0;0;553271404963218;82;74;0x4000
0;0;553272722180889;73;61;0x4000
0;0;553274362739091;60;53;0x4000
0;0;553274482034201;100;79;0x4000
0;0;553277918263240;369;312;0x4000
0;0;553283580390326;52;44;0x4000
0;0;553284172902092;69;49;0x4000
0;0;553284411671225;360;301;0x4000
0;0;553285412404717;93;74;0x4000
0;0;553286279507390;59;53;0x4000
0;0;553291791043623;41;44;0x4000
0;0;553294640630091;514;441;0x4000
0;0;553301013336291;320;278;0x4000
0;0;553308124563023;99;86;0x4000
0;0;553308676985107;62;62;0x4000
0;0;553309425369302;128;114;0x4000
0;0;553312836320499;387;330;0x4000
0;0;553315040579562;68;53;0x4000
0;0;553315167975435;147;135;0x4000
0;0;553315614170124;36;32;0x4000
0;0;553315648249515;36;26;0x4000
0;0;553317251644367;70;57;0x4000
0;0;553318351717560;44;37;0x4000
0;0;553322963502812;64;62;0x4000
0;0;553328705758811;56;37;0x4000
0;0;553329180030779;36;30;0x4000
0;0;553332805196624;50;49;0x4000
0;0;553332892806960;147;119;0x4000
0;0;553334685153405;63;55;0x4000
0;0;553334735289343;39;36;0x4000
0;0;553335415855889;40;32;0x4000
0;0;553341154617905;39;25;0x4000
0;0;553342198561515;37;29;0x4000
0;0;553342438524640;357;320;0x4000
0;0;553343938084716;64;58;0x4000
0;0;553344355368718;142;131;0x4000
0;0;553347253803077;28;27;0x4000
0;0;553355718407857;65;46;0x4000
0;0;553356039514417;399;336;0x4000
0;0;553357509807718;16;22;0x4000
0;0;553360691867859;64;54;0x4000
0;0;553360730290921;51;42;0x4000
0;0;553361243705718;31;29;0x4000
0;0;553362343603405;103;89;0x4000
0;0;553363823502693;120;101;0x4000
0;0;553364999708810;42;34;0x4000
0;0;553366121219843;317;238;0x4000
0;0;553370656858405;49;40;0x4000
0;0;553375268739796;465;405;0x4000
0;0;553375406243982;79;69;0x4000
0;0;553375501980772;62;60;0x4000
0;0;553375552700569;111;100;0x4000
0;0;553375725870975;55;44;0x4000
0;0;553378466267624;54;50;0x4000
0;0;553378626983609;39;37;0x4000
0;0;553381462499436;62;41;0x4000
0;0;553381716438245;519;420;0x4000
0;0;553381966120075;624;553;0x4000
0;0;553382742805920;64;60;0x4000
0;0;553385571009249;45;41;0x4000
0;0;553390623050026;115;89;0x4000
0;0;553392392839952;541;482;0x4000
0;0;553392470555115;145;122;0x4000
0;0;553395210620999;57;54;0x4000
0;0;553400268130187;78;60;0x4000
